"first_names","math_grades","spanish_grades","grade_diff","better_at_math"
"Student 826",92.6950963870215,76.5140519431126,16.1810444439088,TRUE
"Student 827",86.9157992124484,81.6181181911329,5.29768102131551,TRUE
"Student 828",100,71.7715934613282,28.2284065386718,TRUE
"Student 829",88.419609447981,77.0961829209736,11.3234265270074,TRUE
"Student 830",76.2390265700047,87.7620488235408,-11.5230222535361,FALSE
"Student 831",84.8228336537783,95.5807818540712,-10.7579482002929,FALSE
"Student 832",64.9839821659133,93.7290673396121,-28.7450851736988,FALSE
"Student 833",91.3121941251982,75.5290159444329,15.7831781807653,TRUE
"Student 834",73.1581244932903,87.9144909358668,-14.7563664425765,FALSE
"Student 835",77.1114091266525,100,-22.8885908733475,FALSE
"Student 836",92.7477550245691,85.6499090667694,7.09784595779972,TRUE
"Student 837",95.7786726598175,90.0407670253401,5.73790563447741,TRUE
"Student 838",93.9723540396974,89.631250974917,4.34110306478038,TRUE
"Student 839",100,73.1903309692396,26.8096690307604,TRUE
"Student 840",100,76.3489345129529,23.6510654870471,TRUE
"Student 841",88.1496105490046,75.7533844680668,12.3962260809378,TRUE
"Student 842",83.1458124343474,85.3503127830839,-2.20450034873652,FALSE
"Student 843",85.1490357128826,86.7142865856601,-1.56525087277748,FALSE
"Student 844",91.9176385539667,97.2355992889312,-5.31796073496456,FALSE
"Student 845",93.8521595994397,96.2016931748914,-2.34953357545174,FALSE
"Student 846",80.5529178494672,73.6834607672696,6.86945708219753,TRUE
"Student 847",93.0149122482035,100,-6.98508775179647,FALSE
"Student 848",77.3096190311393,86.5229072752725,-9.21328824413317,FALSE
"Student 849",95.3597604820972,72.4541118259749,22.9056486561223,TRUE
"Student 850",87.7339834583399,86.1225792635606,1.61140419477923,TRUE
"Student 851",78.6530995218118,86.0793396479052,-7.42624012609342,FALSE
"Student 852",99.3107706069667,96.0413377834827,3.26943282348401,TRUE
"Student 853",83.5812071532098,75.0490332960551,8.5321738571547,TRUE
"Student 854",87.0312683768316,75.0608183737927,11.9704500030388,TRUE
"Student 855",85.677522805208,89.8559365752871,-4.17841377007909,FALSE
"Student 856",86.630504176374,100,-13.369495823626,FALSE
"Student 857",77.967509837516,86.3324334160984,-8.36492357858239,FALSE
"Student 858",82.4524219489013,98.0390540986904,-15.5866321497891,FALSE
"Student 859",83.3916752545165,95.9139474426026,-12.5222721880861,FALSE
"Student 860",82.3529218977061,88.2280550170694,-5.87513311936331,FALSE
"Student 861",91.3968579981677,80.5908141461906,10.8060438519772,TRUE
"Student 862",84.0140849251339,97.8959149876756,-13.8818300625417,FALSE
"Student 863",94.216053897306,100,-5.78394610269399,FALSE
"Student 864",99.3941902607936,83.3348847180153,16.0593055427783,TRUE
"Student 865",85.4599590530246,83.0226848680391,2.4372741849856,TRUE
"Student 866",88.7447705763437,100,-11.2552294236563,FALSE
"Student 867",77.9947632659283,100,-22.0052367340717,FALSE
"Student 868",79.6803208402796,85.2600464212545,-5.57972558097481,FALSE
"Student 869",77.2022785036067,60.7360616149712,16.4662168886355,TRUE
"Student 870",84.9895119447601,96.4669213910982,-11.4774094463381,FALSE
"Student 871",76.8097169613151,71.9517010632802,4.85801589803499,TRUE
"Student 872",98.6359730436063,80.8946047100495,17.7413683335568,TRUE
"Student 873",95.165254710409,78.3643357042116,16.8009190061973,TRUE
"Student 874",95.6601259014303,91.4840734903419,4.17605241108848,TRUE
"Student 875",89.285596320096,91.0502699458775,-1.76467362578147,FALSE
"Student 876",96.8746263364452,86.4206351482921,10.453991188153,TRUE
"Student 877",78.2613255759595,99.653156002751,-21.3918304267916,FALSE
"Student 878",83.1036342690195,81.4835280723729,1.62010619664665,TRUE
"Student 879",78.3544924839862,100,-21.6455075160138,FALSE
"Student 880",84.4929759885605,93.2174638468636,-8.72448785830305,FALSE
"Student 881",85.8721443821866,84.5387103933877,1.33343398879887,TRUE
"Student 882",83.562057236664,90.5500534917407,-6.98799625507667,FALSE
"Student 883",86.685214127525,74.8772376401015,11.8079764874235,TRUE
"Student 884",89.8693288332769,77.4017651870793,12.4675636461976,TRUE
"Student 885",86.2785230168913,100,-13.7214769831087,FALSE
"Student 886",90.7254425677053,74.0029066432499,16.7225359244554,TRUE
"Student 887",94.4687345491153,66.7022885186488,27.7664460304665,TRUE
"Student 888",91.2215753127098,82.1323806373865,9.08919467532337,TRUE
"Student 889",82.9715748946613,76.5641514990442,6.40742339561707,TRUE
"Student 890",75.929556982879,85.6377087327926,-9.70815174991363,FALSE
"Student 891",88.71122408298,74.4748000286553,14.2364240543248,TRUE
"Student 892",92.2796651140899,73.0930083602325,19.1866567538574,TRUE
"Student 893",70.0855479787606,72.061616728927,-1.97606875016642,FALSE
"Student 894",71.6450904330255,100,-28.3549095669745,FALSE
"Student 895",71.1634719208244,73.3775219572483,-2.21405003642396,FALSE
"Student 896",86.7550213361526,82.5190139524414,4.23600738371121,TRUE
"Student 897",100,96.0877596657982,3.91224033420178,TRUE
"Student 898",78.9863647931033,76.523653731703,2.46271106140036,TRUE
"Student 899",82.6365279060207,86.6933005690127,-4.05677266299203,FALSE
"Student 900",82.9536652166801,90.698103239987,-7.744438023307,FALSE
"Student 901",89.6336681305008,86.1602498372044,3.47341829329648,TRUE
"Student 902",93.7402118702862,75.5774335384842,18.1627783318021,TRUE
"Student 903",100,100,0,FALSE
"Student 904",100,88.7728681281791,11.2271318718209,TRUE
"Student 905",100,88.6573843010201,11.3426156989799,TRUE
"Student 906",70.5465013574516,100,-29.4534986425484,FALSE
"Student 907",78.9291692889722,87.2364185066761,-8.30724921770391,FALSE
"Student 908",85.7429195742318,73.620098786152,12.1228207880798,TRUE
"Student 909",73.7199682861457,84.1244147390434,-10.4044464528977,FALSE
"Student 910",100,93.7429964339468,6.25700356605324,TRUE
"Student 911",94.2027958772007,80.4542494475547,13.7485464296459,TRUE
"Student 912",92.3057564884569,89.0966591089407,3.20909737951621,TRUE
"Student 913",83.1567162509777,100,-16.8432837490223,FALSE
"Student 914",92.2514898356903,84.0851186903039,8.16637114538636,TRUE
"Student 915",100,95.1829997670236,4.81700023297638,TRUE
"Student 916",70.9017886391744,84.8987348125253,-13.9969461733509,FALSE
"Student 917",83.8029013231578,81.7499720259545,2.05292929720331,TRUE
"Student 918",72.4617303765548,91.6135788155148,-19.15184843896,FALSE
"Student 919",90.6405060024675,83.5212631231257,7.11924287934187,TRUE
"Student 920",96.3400834361142,75.0656246028033,21.2744588333109,TRUE
"Student 921",83.6453877956143,67.1782615634386,16.4671262321757,TRUE
"Student 922",83.4955680439698,89.1764657088191,-5.68089766484921,FALSE
"Student 923",94.9482088391401,72.282834963483,22.6653738756571,TRUE
"Student 924",100,82.3906679953257,17.6093320046743,TRUE
"Student 925",81.5188014988891,54.8413988807874,26.6774026181017,TRUE
"Student 926",88.9806111305476,100,-11.0193888694524,FALSE
"Student 927",99.5552212937326,91.1476041720504,8.40761712168219,TRUE
"Student 928",85.2118017908092,76.8704192968314,8.34138249397779,TRUE
"Student 929",100,91.2572503442412,8.74274965575884,TRUE
"Student 930",100,94.7580354257676,5.24196457423243,TRUE
"Student 931",97.6144324647717,87.5791294189711,10.0353030458006,TRUE
"Student 932",100,70.0084744791937,29.9915255208063,TRUE
"Student 933",90.9081452805897,85.6948136908005,5.21333158978926,TRUE
"Student 934",89.6555215093382,78.7055748257494,10.9499466835888,TRUE
"Student 935",76.0504071104909,84.675002846976,-8.62459573648516,FALSE
"Student 936",82.122512997431,100,-17.877487002569,FALSE
"Student 937",86.3497952085806,70.9761366499932,15.3736585585875,TRUE
"Student 938",87.4519434951259,87.6170517518962,-0.165108256770381,FALSE
"Student 939",100,100,0,FALSE
"Student 940",92.3112722175666,100,-7.68872778243345,FALSE
"Student 941",100,95.2238975380185,4.77610246198147,TRUE
"Student 942",96.1346986476697,80.1637466812223,15.9709519664474,TRUE
"Student 943",75.7034119426311,75.1985619708801,0.504849971750943,TRUE
"Student 944",80.0096199087202,79.2595714412659,0.750048467454249,TRUE
"Student 945",85.9753576763378,93.8035498470476,-7.8281921707098,FALSE
"Student 946",61.4432990687259,62.3398851962987,-0.896586127572803,FALSE
"Student 947",81.5545036074606,96.3883910850459,-14.8338874775853,FALSE
"Student 948",82.0821337535186,100,-17.9178662464814,FALSE
"Student 949",84.4130871308986,75.4247392622661,8.98834786863256,TRUE
"Student 950",71.1590005925664,71.7840803086681,-0.625079716101709,FALSE
"Student 951",78.2553394309429,98.4574032172387,-20.2020637862959,FALSE
"Student 952",100,100,0,FALSE
"Student 953",74.1783856417129,95.6394325907824,-21.4610469490695,FALSE
"Student 954",94.1845329707383,84.2086833824513,9.97584958828699,TRUE
"Student 955",84.3946506230838,89.0764192341913,-4.68176861110743,FALSE
"Student 956",84.9846166726086,56.646843628887,28.3377730437215,TRUE
"Student 957",98.1771221607285,78.8820866656344,19.2950354950941,TRUE
"Student 958",86.3830155639214,100,-13.6169844360786,FALSE
"Student 959",87.1261640450591,74.2735364824954,12.8526275625637,TRUE
"Student 960",98.2054047311304,88.1574578718467,10.0479468592837,TRUE
"Student 961",82.958535804023,80.4798048996617,2.47873090436136,TRUE
"Student 962",83.1500410410227,99.1702294135965,-16.0201883725738,FALSE
"Student 963",96.7126782299479,85.1466092444446,11.5660689855033,TRUE
"Student 964",83.7680903861392,84.3330981174545,-0.565007731315291,FALSE
"Student 965",86.5360319727741,74.9555209167078,11.5805110560663,TRUE
"Student 966",100,91.8884845785479,8.11151542145211,TRUE
"Student 967",84.9271950606056,78.6744820653298,6.2527129952758,TRUE
"Student 968",91.3480374990921,68.2366752738668,23.1113622252253,TRUE
"Student 969",96.521635008331,90.298417167259,6.22321784107197,TRUE
"Student 970",100,93.1602630945084,6.83973690549162,TRUE
"Student 971",83.434885817709,72.9263644266429,10.5085213910661,TRUE
"Student 972",92.5788523157073,100,-7.42114768429271,FALSE
"Student 973",100,81.9126350398885,18.0873649601115,TRUE
"Student 974",95.8231481012181,84.6588186911552,11.1643294100629,TRUE
"Student 975",75.0904117011802,100,-24.9095882988198,FALSE
"Student 976",84.4171386811253,78.7894857829556,5.62765289816971,TRUE
"Student 977",77.3220841391925,90.9161642907033,-13.5940801515108,FALSE
"Student 978",80.2065233158077,92.6317096010432,-12.4251862852355,FALSE
"Student 979",64.7412704621287,90.7668899358552,-26.0256194737265,FALSE
"Student 980",87.8557382567517,85.1237321154682,2.73200614128348,TRUE
"Student 981",98.3755156456585,88.9846680872917,9.39084755836681,TRUE
"Student 982",97.9404795453713,99.8590269741597,-1.91854742878837,FALSE
"Student 983",90.7555962877884,91.6798141050172,-0.924217817228751,FALSE
"Student 984",84.1967508695699,97.3781253123997,-13.1813744428298,FALSE
"Student 985",93.4019253570287,81.8000490021251,11.6018763549036,TRUE
"Student 986",93.2164017965254,95.1521876041132,-1.93578580758782,FALSE
"Student 987",83.5677400850277,81.030517195429,2.53722288959872,TRUE
"Student 988",100,100,0,FALSE
"Student 989",71.2517007827017,100,-28.7482992172983,FALSE
"Student 990",67.8137057029799,100,-32.1862942970201,FALSE
"Student 991",100,63.1044762702306,36.8955237297694,TRUE
"Student 992",83.6943529453702,82.6680444364794,1.02630850889074,TRUE
"Student 993",95.6921031247155,79.9536213794725,15.738481745243,TRUE
"Student 994",73.8284500858708,48.4988757921521,25.3295742937186,TRUE
"Student 995",75.739954071889,82.1297024124748,-6.38974834058577,FALSE
"Student 996",73.4037718127869,90.7828796226609,-17.379107809874,FALSE
"Student 997",74.3618299692569,93.5348481026073,-19.1730181333504,FALSE
"Student 998",92.5972381097394,88.829027629862,3.76821047987747,TRUE
"Student 999",81.8597951049627,71.4966028340351,10.3631922709275,TRUE
"Student 1000",78.2774897650334,82.5623169600435,-4.28482719501004,FALSE
